id_wikidata	article	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource
Q55	Paesi Bassi	Geografia	1365	1379	77858	75781	32	30	17	17	0	0	5081	6.53	5086	0	0	0	0	44343	43313	2003-01-22	6705	2951517	-66	0	0	Netherlands	Nederland
Q550318	Pietro Verri	Letteratura italiana	92	89	25491	25335	16	16	8	8	26	26	3	0.01	3	1	0	0	0	2234	2234	2006-01-03	5628	199220	14	0	0	Pietro Verri	Autore:Pietro Verri
Q550383	Alfabeto italiano	Grammatica italiana	469	441	42082	40646	33	32	1	1	4	4	1450	3.45	1450	1	1	2	0	52890	53004	2005-03-30	5907	1014586	139	0	0		
Q5547	Antonio Canova	Storia dell'arte	461	466	55977	55478	12	12	16	16	10	10	916	1.64	876	0	0	0	0	16668	16668	2005-03-13	5924	997504	-22	0	0	Antonio Canova	Autore:Antonio Canova
Q55474570	Scultura greca arcaica	Storia dell'arte	49	45	13171	13113	9	9	3	3	9	9	461	3.50	461	0	0	0	0	198	198	2012-02-01	3408	105446	19	0	0		
Q555118	Testamento biologico	Diritto e Economia	82	76	36803	34994	34	27	2	0	6	6	745	2.02	410	0	0	0	0	18813	18813	2006-09-28	5360	177117	30	0	0		
Q555291	Giambattista Basile	Letteratura italiana	120	124	11863	11107	12	10	1	1	8	8	481	4.05	481	0	0	0	0	3544	3544	2005-09-21	5732	259225	-20	0	0	Giambattista Basile	Autore:Giambattista Basile
Q555911	Proprietà privata	Diritto e Economia	22	19	1640	1543	4	4	1	0	0	0	696	42.44	605	1	1	0	0	149	149	2009-06-18	4366	47942	17	0	0	Private property signs	
Q556036	Teoria acido-base di Brønsted-Lowry	Chimica	61	59	6067	6008	5	5	10	10	5	5	418	6.89	409	0	0	0	0	37	37	2005-05-03	5873	132190	10	0	0		
Q55638	Settore terziario	Geografia	386	382	5634	5325	1	1	5	1	0	0	736	13.06	728	0	0	0	0	2830	2830	2006-04-25	5516	833963	19	0	0	Tertiary sector of the economy	
Q55639	Settore secondario	Geografia	190	181	4349	3290	0	0	6	1	0	0	537	12.35	679	1	1	0	0	514	-	2007-01-29	5237	410899	45	0	0	Secondary sector of the economy	
Q55640	Settore primario	Geografia	207	195	2490	2020	2	2	4	1	0	0	1373	55.14	975	1	1	0	0	0	-	2007-01-29	5237	448160	61	0	0		
Q5580	Albrecht Dürer	Storia dell'arte	193	199	116621	96367	130	43	37	39	20	20	868	0.74	851	1	1	17	0	3285	3285	2004-05-21	6220	417762	-28	0	0	Albrecht Dürer	Autore:Albrecht Dürer
Q558066	Campo gravitazionale	Fisica	72	74	7094	6770	0	0	2	1	3	3	789	11.12	787	0	0	0	0	34151	34151	2005-12-17	5645	156288	-9	0	0		
Q55811	Estinzione di massa del Cretaceo-Paleocene	Storia	149	129	14699	12130	12	7	3	4	1	1	419	2.85	419	1	1	0	0	36	36	2011-05-04	3681	321526	98	0	0	K/T Event	
Q55813	Linguaggio macchina	Informatica	77	75	8638	7432	2	0	1	1	0	0	543	6.29	506	1	1	0	0	196	196	2005-04-23	5883	165464	9	0	0		
Q5582	Vincent van Gogh	Storia dell'arte	1659	1689	130027	129492	115	114	42	43	31	31	2201	1.69	1632	0	0	0	0	31281	31281	2005-05-07	5869	3587764	-141	1	0	Vincent van Gogh	Vincent van Gogh
Q5589	Henri Matisse	Storia dell'arte	290	296	18311	18291	7	7	5	5	2	2	164	0.90	164	0	0	0	0	14163	14163	2007-06-25	5090	626152	-30	0	0	Henri Matisse	Henri Matisse
Q558929	Storia orale	Storia	2	2	40875	40549	30	30	1	1	21	21	2035	4.98	2035	0	0	0	0	8720	8018	2016-04-01	1887	4911	2	0	0	Oral history	
Q5592	Michelangelo Buonarroti	Storia dell'arte	1257	1234	167116	158258	112	97	59	55	39	39	1314	0.79	1395	0	0	1	0	17446	17446	2004-05-25	6216	2718444	120	1	0	Michelangelo Buonarroti	Autore:Michelangelo Buonarroti
Q5593	Pablo Picasso	Storia dell'arte	1395	1469	54502	54247	47	47	18	18	10	10	650	1.19	650	0	0	0	0	31437	31437	2006-11-21	5306	3015241	-360	0	0	Pablo Picasso	Pablo Picasso
Q5594	Antonello da Messina	Storia dell'arte	240	246	31575	31132	4	4	52	52	16	16	776	2.46	776	0	0	0	0	11599	10789	2005-04-27	5879	519211	-27	0	0	Antonello da Messina	Antonello da Messina
Q5597	Raffaello Sanzio	Storia dell'arte	929	899	116776	109771	72	56	45	45	35	35	1745	1.49	760	0	0	0	0	4550	4550	2007-08-10	5044	2007781	149	0	0	Raffaello Sanzio	Autore:Raffaello Sanzio
Q5599	Pieter Paul Rubens	Storia dell'arte	209	219	36115	35596	9	9	21	21	9	9	240	0.66	240	0	0	0	0	29904	29904	2007-07-18	5067	451991	-50	0	0	Peter Paul Rubens	Autore:Pieter Paul Rubens
Q55996	Naturalismo (letteratura)	Letteratura italiana	299	7	12109	555	7	0	0	0	0	0	1565	12.92	415	0	0	0	0	7816	0	2008-01-14	4887	646291	10	0	0	Naturalism (literature)	
Q5604	Frank Lloyd Wright	Storia dell'arte	227	233	26794	26276	7	6	10	9	12	12	2454	9.16	2454	3	3	2	0	10565	10565	2005-01-13	5983	491244	-28	0	0	Frank Lloyd Wright	Frank Lloyd Wright
Q560570	Verbo servile	Grammatica italiana	48	40	2630	2641	0	0	0	0	0	0	1145	43.54	1156	2	2	0	0	83	0	2005-12-16	5646	104048	40	0	0		
Q56155	Computer desktop	Informatica	47	46	8113	8076	7	7	3	3	0	0	1635	20.15	1637	1	1	0	0	4928	4928	2004-10-19	6069	100575	3	0	0	Desktop computers	
Q5641190	Alcyone	Letteratura italiana	117	113	20361	20292	0	0	2	2	12	12	236	1.16	236	1	1	0	0	1043	1043	2004-08-12	6137	252088	20	0	0		Alcyone
Q56682909	Presente indicativo	Grammatica italiana	43	46	19655	19561	9	9	0	0	4	4	654	3.33	654	0	0	0	0	83	0	2006-12-12	5285	93564	-16	0	0		
Q5681	Andrea Mantegna	Storia dell'arte	280	283	83244	79233	33	21	32	30	33	33	2236	2.69	1915	0	0	0	0	9264	9264	2004-04-30	6241	605603	-14	0	0	Andrea Mantegna	Andrea Mantegna
Q5684	Babilonia	Storia	448	446	51276	51107	73	73	10	10	21	21	2320	4.52	2370	0	0	0	0	7784	7784	2005-06-04	5841	967539	10	0	0	Babylon	
Q5690	Sparta	Storia	565	568	54771	54274	44	44	9	9	9	9	871	1.59	802	1	1	1	0	1853	1853	2013-04-18	2966	1220864	-18	0	0	Sparta	
Q57196	Franz Brentano	Filosofia	31	30	17743	16745	5	5	1	1	6	6	659	3.71	1	0	0	0	0	1422	1422	2004-03-16	6286	67591	7	0	0	Franz Brentano	Autore:Franz Brentano
Q573	Giorno	Storia	125	131	10472	10230	3	3	3	1	0	0	472	4.51	360	0	0	0	0	4642	4642	2003-05-04	6603	269676	-32	0	0	Day	Day
Q574985	Macchiaioli	Storia dell'arte	240	242	7212	7298	5	5	4	4	6	6	152	2.11	253	0	0	0	0	1578	1578	2005-05-26	5850	518093	-10	0	0	Macchiaioli	
Q575	Notte	Storia	54	55	6621	6621	4	4	1	1	0	0	609	9.20	609	0	0	0	0	4042	4042	2006-11-24	5303	115713	-10	0	0	Night	
Q576670	Articolo partitivo	Grammatica italiana	191	202	7212	7212	2	2	0	0	1	1	439	6.09	439	0	0	0	0	83	0	2007-12-10	4922	412347	-54	0	0		
Q577	Anno	Storia	161	167	10613	10613	5	5	2	2	0	0	1558	14.68	1558	0	0	0	0	1527	1527	2003-03-31	6637	349091	-28	0	0	Years	
Q577185	Regressione marina	Scienze della Terra	3	3	4839	4697	4	4	1	0	1	1	1812	37.45	1678	0	0	0	0	86	86	2012-09-12	3184	5839	0	0	0		
Q5775114	Colonizzazione dell'Australia	Storia	0	0	2648	0	3	0	1	0	0	0	1928	72.81	0	1	0	0	0	77	0	2021-05-20	12	81	0	0	0		
Q577714	Grado di comparazione	Grammatica italiana	183	192	16318	16780	2	2	0	0	5	5	1019	6.24	1552	0	0	0	0	533	551	2007-04-04	5172	396021	-44	0	0		
Q579258	Tavola degli integrali indefiniti di funzioni esponenziali	Matematica	46	47	2521	2521	0	0	0	0	1	1	1738	68.94	1738	0	0	0	0	40	40	2004-07-01	6179	98479	-7	0	0		
Q579486	Tavola degli integrali indefiniti di funzioni logaritmiche	Matematica	10	10	2664	2664	0	0	0	0	1	1	2458	92.27	2458	0	0	0	0	40	40	2004-07-01	6179	21666	1	0	0		
Q580462	Crepuscolarismo	Letteratura italiana	167	167	9320	8884	2	1	1	0	0	0	373	4.00	111	0	0	0	0	1351	1351	2006-11-28	5299	361388	0	0	0		
Q5811	Masaccio	Storia dell'arte	255	251	48292	48258	8	8	42	42	5	5	859	1.78	835	0	0	0	0	2324	2324	2004-04-30	6241	550692	20	0	0	Masaccio	Masaccio
Q581767	Stidda	Storia	232	206	17428	15056	18	14	0	0	0	0	314	1.80	314	1	1	0	0	5045	5045	2004-10-29	6059	500539	126	0	0		
Q5822	Piero della Francesca	Storia dell'arte	393	394	42615	42541	14	14	17	17	32	32	1901	4.46	1910	0	0	0	0	1512	1512	2003-05-10	6597	850477	-3	0	0	Piero della Francesca	Autore:Piero della Francesca
Q582577	Politica economica	Diritto e Economia	88	87	25424	25360	2	2	8	8	5	5	1104	4.34	1096	0	0	0	0	6806	6806	2004-09-17	6101	191189	8	0	0	Economic policy	
Q582659	Crescita esponenziale	Matematica	77	60	16951	17031	2	2	1	1	4	4	600	3.54	667	0	0	0	0	2069	2069	2007-06-12	5103	165782	80	0	0		
Q582706	Insediamenti israeliani	Storia	26	24	10576	10562	5	5	2	2	0	0	1004	9.49	1024	0	0	0	1	5917	5917	2008-08-06	4682	56064	9	0	0	Israeli settlements in occupied territories	
Q58296	Prima Repubblica francese	Storia	111	106	10145	10137	1	1	15	15	0	0	546	5.38	546	1	1	0	0	633	633	2007-04-13	5163	239680	26	0	0	French First Republic	
Q583038	Regno ostrogoto	Storia	102	98	34545	34299	32	31	12	11	0	0	1736	5.03	1370	0	0	0	0	1109	1109	2007-02-16	5219	219914	19	0	0		
Q5830907	Memoria (informatica)	Informatica	173	170	24862	24879	0	0	1	1	1	1	353	1.42	353	1	1	0	0	41	41	2005-08-31	5753	374344	17	0	0	Computer memory	
Q583960	Omotetia	Matematica	72	76	4112	4112	0	0	2	2	0	0	495	12.04	495	1	1	0	0	40	40	2004-08-31	6118	155890	-21	0	0		
Q584	Reno	Geografia	472	483	10544	9865	0	0	3	3	0	0	835	7.92	837	1	0	0	0	4239	4239	2004-05-26	6215	1019604	-54	0	0	Rhine	Rhine
Q584804	Capacità di agire	Diritto e Economia	108	106	20855	20855	15	15	0	0	5	5	223	1.07	223	0	0	0	0	3578	3578	2005-09-08	5745	233607	11	0	0		
Q585259	Diversità genetica	Biologia	34	33	6152	5978	0	0	2	0	0	0	1048	17.04	944	1	1	0	0	38	38	2005-12-10	5652	74204	9	0	0	Genetic diversity	
Q585401	Camillo Sbarbaro	Letteratura italiana	60	59	20818	20188	8	7	3	3	1	1	713	3.42	2	0	0	0	0	3465	3465	2004-03-17	6285	129325	2	0	0	Camillo Sbarbaro	
Q58586	Edmund Husserl	Filosofia	115	112	42237	42207	27	27	2	2	54	54	585	1.39	574	0	0	0	0	7737	7737	2004-03-28	6274	248848	15	0	0	Edmund Husserl	Edmund Husserl
Q587309	Cultura villanoviana	Storia	40	22	21398	21379	16	16	8	8	11	11	590	2.76	590	0	0	0	0	36	36	2010-08-18	3940	86973	89	0	0	Villanovian culture	
Q58734	Inquinamento	Biologia	521	496	61610	51693	34	20	3	3	1	1	427	0.69	426	1	0	0	0	7601	7601	2005-03-21	5916	1126011	127	0	0	Pollution	Pollution
Q5912	Marcel Duchamp	Storia dell'arte	231	235	21973	21906	6	6	5	5	22	22	389	1.77	387	1	1	0	0	12889	12889	2007-07-07	5078	498583	-22	0	0	Marcel Duchamp	Marcel Duchamp
Q59138	Diogene Laerzio	Filosofia	53	53	9065	8135	11	10	2	2	2	2	170	1.88	170	0	0	0	0	196	196	2005-04-26	5880	115631	5	0	0	Diogenes Laërtius	Autore:Diogene Laerzio
Q596373	Guerre pirriche	Storia	71	68	54992	54960	99	99	8	8	16	16	615	1.12	623	0	0	0	0	1540	1540	2007-01-06	5260	154394	17	0	0	Pyrrhic War	
Q5977111	Letteratura romantica	Letteratura italiana	45	46	29293	29194	1	1	15	15	6	6	738	2.52	737	0	0	0	0	50	50	2006-02-08	5592	97705	-5	0	0		
Q5978303	Locuzione avverbiale	Grammatica italiana	55	55	2255	2255	0	0	0	0	0	0	2001	88.74	2001	0	0	0	0	83	0	2012-12-02	3103	118084	-4	0	0		
Q59816	Segregazione razziale	Storia	110	105	44576	44231	73	73	3	3	8	8	1290	2.89	1176	0	0	2	0	9020	8183	2008-03-07	4834	236989	23	0	0	Racial segregation	
Q598188	Economia verde	Diritto e Economia	90	86	21179	21623	8	8	1	1	3	3	2830	13.36	2830	2	2	7	3	6017	6017	2009-08-24	4299	195344	21	0	0	Green economy	
Q5983857	Sviluppo marittimo iberico (1400-1600)	Storia	3	1	30047	29874	27	27	9	9	31	31	2407	8.01	2407	0	0	0	0	36	36	2019-12-13	536	6155	9	0	0		
Q598854	Statuto Albertino	Storia	505	22	22834	29	11	0	6	0	0	0	1160	5.08	1150	1	0	0	0	1443	0	2004-11-26	6031	1092625	162	0	0		Italia, Regno - Statuto albertino
Q600093	Spagna degli Asburgo	Storia	38	34	62576	62511	0	0	24	24	0	0	2763	4.42	2763	1	1	0	0	36	36	2007-07-27	5058	81748	17	0	0	Spanish House of Habsburg	
Q60022	Giuramento della Pallacorda	Storia	85	78	9398	9408	5	5	3	3	0	0	2646	28.15	2646	0	0	0	0	239	239	2006-03-11	5561	184156	38	0	0	Serment du Jeu de paume	
Q60070	Friedrich Schelling	Filosofia	92	91	50900	49651	19	19	7	7	3	3	924	1.82	2	0	0	0	0	5212	5212	2004-03-28	6274	198612	3	0	0	Friedrich Wilhelm Schelling	Autore:Friedrich Schelling
Q60080	Wilhelm Dilthey	Filosofia	25	25	11168	11111	0	0	1	1	8	8	41	0.37	41	0	0	1	0	1036	1036	2006-04-06	5535	54621	4	0	0	Wilhelm Dilthey	Wilhelm Dilthey
Q601053	Radicale (matematica)	Matematica	75	76	16614	16591	1	1	0	0	0	0	830	5.00	830	1	1	0	0	737	737	2005-11-01	5691	162488	-2	0	0		
Q601211	Fasci italiani di combattimento	Storia	192	185	12954	12951	27	27	3	3	22	22	259	2.00	259	0	0	0	0	1703	1703	2004-11-13	6044	414359	34	0	0		Autore:Fasci italiani di combattimento
Q60140	Subcontinente indiano	Geografia	59	58	7870	7897	0	0	6	6	0	0	1437	18.26	1437	1	1	0	0	0	0	2006-02-21	5579	126649	2	0	0	Indian Subcontinent	
Q601401	Commercio	Geografia	74	77	5831	5745	1	0	2	2	2	2	741	12.71	852	0	0	0	0	0	-	2004-07-19	6161	160070	-13	0	0	Trading	
Q60186	Meteorite	Scienze	145	141	25333	25189	20	20	12	12	4	4	1010	3.99	1006	0	0	2	0	14634	14634	2003-12-26	6367	313922	19	0	0	Meteorites	Meteorite
Q602201	Antonio Genovesi	Filosofia	35	34	15249	14426	6	6	3	3	17	17	574	3.76	1	0	0	0	0	473	473	2005-02-20	5945	75644	5	0	0	Antonio Genovesi	Autore:Antonio Genovesi
Q6034	Dadaismo	Storia dell'arte	503	517	40518	40499	6	6	2	2	18	18	1024	2.53	1024	1	1	0	0	2382	2382	2005-02-10	5955	1088058	-65	0	0	Dada	
Q604448	Antonio Pucci (poeta)	Letteratura italiana	5	6	3206	3206	0	0	0	0	23	23	3	0.09	3	1	1	0	0	50	50	2006-01-21	5610	11872	0	0	0		Autore:Antonio Pucci
Q604733	Presentazione	Informatica	23	22	2801	2476	0	0	2	3	0	0	1296	46.27	974	0	0	0	0	66	66	2008-02-24	4846	48665	3	0	0	Presentations	
Q604984	Singularia tantum	Grammatica latina	8	8	1674	1659	0	0	0	0	0	0	493	29.45	478	1	1	0	0	47	47	2007-01-12	5254	17737	2	0	0		
Q60661	Processo esotermico	Chimica	82	82	4465	4465	0	0	2	2	0	0	1730	38.75	1730	1	1	0	0	350	350	2005-04-10	5896	176331	-3	0	0		
Q60670	Regioni polari	Geografia	37	38	2129	2130	0	0	1	1	0	0	471	22.12	471	0	0	0	0	421	-	2006-10-30	5328	80685	-3	0	0	Polar climate	
Q60837604	Diritto allo studio in Italia	Cittadinanza e costituzione	22	14	12182	12331	13	13	0	0	3	3	193	1.58	193	0	0	0	0	157	157	2018-09-14	991	46693	37	0	0		
Q608613	Caduta dell'Impero romano d'Occidente	Storia	551	544	135242	133623	117	117	16	15	8	8	1734	1.28	544	0	0	0	0	7021	6509	2009-09-01	4291	1190580	33	0	0		
Q60864	Bubble sort	Informatica	96	96	14272	14217	2	2	3	3	0	0	527	3.69	527	1	1	0	0	13113	13113	2004-11-13	6044	207286	-2	0	0	Bubble sort	
Q6093518	Stato sociale (Italia)	Diritto e Economia	17	15	38504	12892	15	0	6	0	1	1	1036	2.69	100	1	2	0	0	492	90	2011-05-11	3674	36692	11	0	0		
Q609647	Identità (matematica)	Matematica	18	18	1479	1479	0	0	0	0	0	0	574	38.81	574	1	1	0	0	553	553	2004-07-26	6154	37951	0	0	0	Identity (mathematics)	
Q6101	Marco Polo	Storia	746	752	67975	66227	124	123	15	15	20	20	2001	2.94	2038	0	0	0	0	38780	255454	2004-11-22	6035	1613298	-25	0	0	Marco Polo	Autore:Marco Polo
Q61064	Vasilij Vasil'evič Kandinskij	Storia dell'arte	453	459	32019	84	3	0	13	0	0	0	5	0.02	76	0	0	0	0	20123	0	2003-05-17	6590	979036	-27	0	0	Wassily Kandinsky	Wassily Kandinski
Q61071	Walter Gropius	Storia dell'arte	105	107	10232	10112	2	2	6	6	9	9	415	4.06	415	0	0	0	0	2793	2793	2004-05-17	6224	227326	-10	0	0	Walter Gropius	Walter Gropius
Q611474	Proposizione coordinata	Grammatica italiana	133	131	3729	3728	2	2	0	0	1	1	827	22.18	827	0	0	0	0	49	0	2006-03-27	5545	286833	6	0	0		
Q611895	Carthago delenda est	Letteratura latina	164	164	4338	4318	7	7	1	1	0	0	538	12.40	538	0	0	0	0	0	0	2005-07-11	5804	355498	5	0	0		
Q614082	Arte carolingia	Storia dell'arte	32	31	27101	27034	3	3	16	16	6	6	669	2.47	670	0	0	0	0	3608	3608	2007-04-08	5168	69709	5	0	0	Carolingian art	
Q6186	Comunismo	Storia	1015	950	81184	81918	34	33	10	13	19	19	1525	1.88	2372	2	2	2	0	15356	15356	2004-06-08	6202	2194767	327	0	0	Communism	
Q6206	Capitalismo	Storia	452	439	42588	36899	10	6	0	0	16	16	1202	2.82	1167	1	1	0	0	30931	30931	2006-05-09	5502	976429	63	0	0	Capitalism	
Q620615	Applicazione mobile	Informatica	84	82	9874	9800	7	7	1	1	0	0	694	7.03	625	0	0	0	0	3416	3416	2007-03-09	5198	180676	6	0	0		
Q620620	App Inventor	Informatica	20	20	2872	2872	3	3	0	0	0	0	1485	51.71	1485	0	0	0	0	41	41	2012-06-20	3268	42453	-4	0	0	MIT App Inventor	
Q6216	Liberalismo	Diritto e Economia	597	562	103887	91523	83	77	18	19	46	46	1185	1.14	3746	0	0	1	0	38986	37365	2004-11-27	6030	1290733	172	0	0	Liberalism	
Q622099	Tesi di aprile	Storia	68	64	6309	6265	0	0	1	1	2	2	502	7.96	502	1	1	0	0	36	36	2007-12-24	4908	147605	21	0	0		
Q6223	Fascismo	Storia	1373	1384	147240	145587	132	129	12	11	76	76	8331	5.66	8115	0	0	6	0	65273	63492	2004-02-28	6303	2967860	-51	0	0	Fascism	
Q622649	Atto unico europeo	Storia	59	59	9457	8810	3	3	0	0	2	2	665	7.03	551	0	0	0	0	1003	1003	2004-04-15	6256	127931	-1	0	0		
Q622774	Rivoluzione francese del 1848	Storia	117	116	42029	41943	10	10	15	15	7	7	1380	3.28	1366	0	0	0	0	204	204	2009-11-04	4227	253011	4	0	0	February Revolution (France)	
Q622896	Foresta temperata	Biologia	82	78	3952	3814	2	2	2	2	0	0	664	16.80	664	1	1	0	0	2223	2223	2007-05-22	5124	176956	17	0	0	Temperate broadleaf and mixed forests	
Q6229	Stato autoritario	Storia	80	74	5948	5912	3	3	1	1	2	2	1117	18.78	1109	0	0	2	0	337	337	2005-11-24	5668	172936	29	0	0		
Q623	Carbonio	Chimica	499	492	43858	37451	28	23	10	10	4	4	3478	7.93	3707	0	0	0	0	15547	6354	2003-08-18	6497	1077775	33	0	0	Carbon	Carbon
Q623164	Cinque giornate di Milano	Storia	288	296	37701	37420	48	48	14	17	4	4	1174	3.11	1158	0	0	1	0	10947	10947	2005-11-18	5674	623420	-37	0	0	Five Days of Milan	
Q623476	Lega Lombarda	Storia	133	128	11974	11106	4	4	7	6	15	15	797	6.66	787	0	0	0	0	2338	1738	2005-04-27	5879	288164	26	0	0	Lombard League	
Q6235	Nazionalismo	Storia	313	303	26645	23780	20	12	2	3	9	9	415	1.56	831	0	0	1	0	8571	8571	2005-07-18	5797	675966	49	0	0	Nationalism	
Q623742	Trapassato prossimo	Grammatica italiana	109	116	11272	11272	5	5	0	0	3	3	380	3.37	380	0	0	0	0	83	0	2006-12-17	5280	235506	-36	0	0		
Q6241	Patriottismo	Cittadinanza e costituzione	91	86	16551	16323	12	12	6	6	11	11	1171	7.08	1171	1	1	1	0	6556	6556	2007-05-09	5137	197250	25	0	0	Patriotism	
Q624546	Modello E-R	Informatica	135	126	20970	20980	2	2	2	2	4	4	1560	7.44	1560	1	1	0	0	9540	9540	2005-08-01	5783	292034	47	0	0	Entity-relationship models	
Q62500	Legame ionico	Chimica	206	192	9530	9604	7	7	2	3	5	5	649	6.81	649	0	0	0	0	1182	1182	2005-07-01	5814	446403	75	0	0		
Q62506	Caravaggismo	Storia dell'arte	44	43	10955	10806	8	8	5	5	18	18	680	6.21	680	0	0	0	0	8714	8714	2008-10-02	4625	94721	3	0	0	Caravaggeschi	
Q625356	Congregazione per la dottrina della fede	Storia	72	70	26299	22438	10	8	1	1	0	0	339	1.29	338	0	0	0	0	2475	2475	2006-05-23	5488	156444	14	0	0	Congregation for the Doctrine of the Faith	
Q625581	Condizionale	Grammatica italiana	162	174	4895	4773	2	2	0	0	2	2	882	18.02	991	2	0	0	0	83	0	2006-12-16	5281	349386	-62	0	0		
Q6265342	Più	Matematica	59	57	2694	2697	0	0	2	2	0	0	417	15.48	417	1	1	0	0	40	40	2006-08-19	5400	126782	10	0	0		
Q6266	Nazione	Geografia	174	175	27147	27197	7	7	0	0	9	9	2541	9.36	2552	0	0	4	0	14373	-	2004-09-09	6109	376023	-3	0	0	Nations	
Q627319	Accento grave	Grammatica italiana	55	55	5056	5039	1	1	0	0	0	0	643	12.72	643	0	0	0	0	92	42	2009-05-25	4390	118574	-3	0	0		
Q628036	NP (complessità)	Informatica	11	11	7756	7756	0	0	1	1	0	0	2083	26.86	2083	1	1	0	0	41	41	2008-02-29	4841	23718	1	0	0		
Q62825	Repubbliche marinare	Storia	845	843	154669	155485	212	211	100	100	99	99	5380	3.48	5667	0	0	0	0	154283	154264	2004-01-04	6358	1827738	14	0	1	Maritime republics	
Q62912	Sistema di riferimento cartesiano	Matematica	384	382	16040	15535	4	4	3	3	0	0	1766	11.01	1729	0	0	0	0	2959	2959	2006-04-02	5539	831268	12	0	0	Cartesian coordinates	
Q62927	Fotocamera digitale	Tecnologia	78	79	38885	38939	6	6	45	45	0	0	708	1.82	686	0	0	0	0	3841	3841	2005-09-08	5745	167945	-9	0	0	Digital cameras	
Q6303109	Magistratura italiana	Cittadinanza e costituzione	217	216	41336	43895	35	30	3	3	26	26	432	1.05	432	0	0	0	0	33016	32352	2005-10-26	5697	468207	3	0	0		
Q630832	Storie fiorentine	Letteratura italiana	6	6	2044	2044	0	0	0	0	1	1	179	8.76	179	1	1	0	0	931	931	2007-01-08	5258	13549	2	0	0		
Q63116	Numerale	Grammatica italiana	24	26	22305	22278	1	1	0	0	0	0	1567	7.03	1567	1	1	0	0	4653	4569	2007-04-27	5149	51645	-9	0	0	Numerals	
Q631635	Luigi Pulci	Letteratura italiana	46	47	8393	8100	1	1	1	1	36	36	4	0.05	4	0	0	0	0	1417	1417	2006-12-12	5285	99643	-2	0	0	Luigi Pulci	Autore:Luigi Pulci
Q633872	Senato della Repubblica	Diritto e Economia	865	776	33361	34058	31	26	6	7	1	1	4360	13.07	3624	2	2	0	0	13834	10410	2005-07-10	5805	1871051	444	0	0	Senate of the Republic (Italy)	
Q634	Pianeta	Scienze della Terra	250	254	94053	93713	116	116	35	35	22	22	953	1.01	954	0	0	0	0	13593	11572	2003-12-20	6373	540191	-19	1	0	Planets	
Q635162	Hominidae	Biologia	149	145	5620	6027	1	2	2	3	2	2	1769	31.48	2035	1	1	0	0	7297	7297	2006-02-09	5591	323127	21	0	0	Hominidae	Hominidae
Q636109	Bene (diritto)	Diritto e Economia	65	65	7283	7283	1	1	0	0	3	3	129	1.77	129	1	1	1	1	794	794	2005-09-20	5733	141077	4	0	0		
Q636771	Conquista dell'impero Inca	Storia	34	33	94237	94285	0	0	25	25	18	18	467	0.50	467	0	0	0	0	3855	3855	2008-04-27	4783	74283	6	0	0		
Q638094	Placiti cassinesi	Letteratura italiana	142	134	13292	13244	0	0	1	1	6	6	1140	8.58	1140	4	4	0	0	5768	5768	2005-01-19	5977	306286	40	0	0		Placiti cassinesi
Q638608	Sviluppo software	Informatica	6	4	4083	4083	0	0	1	1	7	7	280	6.86	280	1	1	0	0	639	639	2005-02-21	5944	11987	5	0	0	Software development	
Q639681	Architettura di rete	Informatica	38	35	11418	11405	0	0	6	6	0	0	1318	11.54	1316	1	1	0	0	41	41	2010-09-27	3900	82397	15	0	0	Network architecture	
Q641651	Sei personaggi in cerca d'autore	Letteratura italiana	240	239	7806	8379	0	0	1	1	0	0	677	8.67	677	0	0	0	0	760	760	2006-04-22	5519	518224	4	0	0	Six Characters in Search of an Author	
Q641668	Mamma Roma	Letteratura italiana	117	119	11525	11487	6	6	2	2	3	3	407	3.53	407	1	1	0	0	282	282	2005-08-23	5761	253488	-8	0	0	Mamma Roma	
Q642379	Storia dell'Islam	Storia	36	13	116909	117339	17	5	6	6	7	7	2160	1.85	1235	1	2	0	0	43246	40795	2007-09-02	5021	77833	115	0	0	History of Islam	
Q643488	Trenta tiranni	Storia	61	59	12188	12183	29	29	0	0	8	8	469	3.85	469	0	0	0	0	57	57	2006-06-28	5452	132025	9	0	0		
Q64403	Elettrolisi	Chimica	150	154	11744	11757	4	4	4	4	0	0	1163	9.90	1181	0	0	0	0	5137	5137	2004-11-28	6029	324903	-17	0	0	Electrolysis	Electrolysis
Q646	Termometro	Chimica	178	179	7320	7298	6	6	4	4	0	0	386	5.27	376	0	0	1	0	6522	6522	2005-03-23	5914	385453	-2	0	0	Measuring instruments (temperature)	Thermometer
Q6472	Evoluzione stellare	Scienze della Terra	111	105	45089	45041	40	40	11	11	16	16	2035	4.51	2033	0	0	0	0	5402	5402	2004-01-25	6337	240678	30	0	0	Stellar evolution	
Q6473564	Musica digitale	Informatica	53	53	14261	14090	14	14	1	1	0	0	2437	17.09	2437	0	0	0	0	4980	4279	2004-05-02	6239	114245	-3	0	0		
Q6485344	Flusso	Fisica	120	119	13613	13422	3	3	2	2	8	8	958	7.04	947	0	0	0	0	6297	6297	2004-08-28	6121	259341	6	0	0		
