ISTAT	Titolo	lat	lon	RipartizioneN	Ripartizione	Regione	Provincia	Capoluogo	Sigla	Popolazione	pDim	svg	jpg	png	gif	tif	mAltri	nNum	bDim	bNum	mNum	mSezioni	mDim	mImm	qTipo	aNum	C	Correggere	Curiosità	D	E	F	NN	Organizzare	P	Recentismo	S	Senza fonte	Tmp	W
27040	Teglio Veneto	45.81666667	12.88333333	2	Nord-est	Veneto	Venezia	0	VE	2273	7570	6	0	2	0	0	0	7	0	0	1	Monumenti e luoghi di interesse	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62074	Telese Terme	41.21666667	14.53333333	4	Sud	Campania	Benevento	0	BN	7781	12580	10	4	3	0	0	0	10	341	3	1	Monumenti e luoghi d'interesse	3,259	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16212	Telgate	45.63333333	9.85	1	Nord-ovest	Lombardia	Bergamo	0	BG	5081	7472	11	2	3	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	1,038	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
90080	Telti	40.88333333	9.35	5	Isole	Sardegna	Sassari	0	SS	2296	8937	9	3	1	0	0	0	8	473	2	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22188	Telve	46.06666667	11.48333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1916	9146	9	6	4	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	209	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22189	Telve di Sopra	46.06666667	11.46666667	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	592	1883	9	0	3	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
90070	Tempio Pausania	40.9014795	9.1043615	5	Isole	Sardegna	Sassari	0	SS	13798	60439	15	16	3	0	0	1	31	2,401	19	1	Monumenti e luoghi d'interesse	8,107	4	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
17184	Temù	46.24944444	10.46888889	1	Nord-ovest	Lombardia	Brescia	0	BS	1124	14280	9	6	4	0	0	0	14	0	0	2	Monumenti e luoghi d'interesse|Musei	2,213	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22190	Tenna (Italia)	46.01666667	11.26666667	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1045	5990	9	3	4	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	2,093	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22191	Tenno	45.91944444	10.83222222	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	2012	5435	10	2	2	0	0	0	3	0	0	1	Monumenti e luoghi di interesse	1,310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28089	Teolo	45.35	11.66666667	2	Nord-est	Veneto	Padova	0	PD	9038	27773	9	2	4	0	0	0	19	0	0	1	Monumenti e luoghi d'interesse	16,212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64108	Teora	40.85	15.25	4	Sud	Campania	Avellino	0	AV	1459	11150	8	2	2	0	0	0	5	117	1	2	Monumenti e luoghi d'interesse|Musei	3,508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67041	Teramo	42.65885278	13.70391111	4	Sud	Abruzzo	Teramo	1	TE	53819	139611	29	56	3	0	0	1	61	5,285	22	2	Monumenti e luoghi d'interesse|Musei	61,507	28	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0
3144	Terdobbiate	45.38333333	8.7	1	Nord-ovest	Piemonte	Novara	0	NO	467	3693	8	1	2	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60077	Terelle	41.55	13.78333333	3	Centro	Lazio	Frosinone	0	FR	329	5475	10	0	3	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse	769	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
21096	Terento	46.82886	11.77604	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	1759	6852	9	1	1	0	0	0	7	488	3	1	Monumenti e luoghi d'interesse	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34038	Terenzo	44.61022222	10.09011111	2	Nord-est	Emilia-Romagna	Parma	0	PR	1197	24992	15	3	2	0	0	0	61	824	4	1	Monumenti e luoghi d'interesse	12,613	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90086	Tergu	40.86472222	8.7125	5	Isole	Sardegna	Sassari	0	SS	609	6025	8	1	1	0	0	0	6	605	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21097	Terlano	46.53242	11.24537	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	4538	10760	10	6	1	0	0	0	6	466	4	1	Monumenti e luoghi d'interesse	1,568	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72043	Terlizzi	41.13333333	16.55	4	Sud	Puglia	Bari	0	BA	26546	32246	9	9	2	0	0	0	14	700	6	2	Monumenti e luoghi d'interesse|Musei	10,706	6	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0
83106	Terme Vigliatore	38.13333333	15.16666667	5	Isole	Sicilia	Messina	0	ME	7366	11407	11	2	2	0	0	0	0	0	0	1	Monumenti e luoghi d'interesse	1,645	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21098	Termeno sulla Strada del Vino	46.34151	11.24228	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	3438	12105	10	10	2	0	0	0	12	558	3	1	Monumenti e luoghi d'interesse	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82070	Termini Imerese	37.98333333	13.7	5	Isole	Sicilia	Palermo	0	PA	25889	25326	19	9	2	0	0	0	23	1,904	9	1	Monumenti e luoghi d'interesse	5,886	8	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
70078	Termoli	42.00277778	14.99472222	4	Sud	Molise	Campobasso	0	CB	33410	55582	15	24	6	0	0	0	24	690	4	2	Monumenti e luoghi d'interesse|Musei	17,526	14	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0
12126	Ternate (Italia)	45.78333333	8.7	1	Nord-ovest	Lombardia	Varese	0	VA	2592	6382	8	1	1	0	0	0	3	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
96067	Ternengo	45.55	8.1	1	Nord-ovest	Piemonte	Biella	0	BI	270	4637	8	3	1	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	516	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55032	Terni	42.56666667	12.65	3	Centro	Umbria	Terni	1	TR	110530	120444	27	51	9	0	0	0	75	4,303	31	1	Monumenti e luoghi d'interesse	17,499	6	0	4	1	0	0	0	0	1	0	0	0	0	0	1	0	1
16213	Terno d'Isola	45.68333333	9.533333333	1	Nord-ovest	Lombardia	Bergamo	0	BG	8078	22807	9	1	5	5	0	0	8	0	0	1	Monumenti e luoghi d'interesse	4,082	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59032	Terracina	41.28333333	13.25	3	Centro	Lazio	Latina	0	LT	45418	65012	21	21	4	0	0	0	23	13,808	86	1	Monumenti e luoghi d'interesse	15,651	9	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0
22193	Terragnolo	45.88333333	11.15	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	699	16475	8	1	4	0	0	0	20	1,847	8	1	Monumenti e luoghi d'interesse	759	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95065	Terralba	39.7197314	8.6362839	5	Isole	Sardegna	Oristano	0	OR	10101	56853	10	9	5	0	0	0	44	1,326	9	1	Monumenti e luoghi d'interesse	12,994	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
78146	Terranova da Sibari	39.65	16.33333333	4	Sud	Calabria	Cosenza	0	CS	4922	25114	7	14	2	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	7,881	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98057	Terranova dei Passerini	45.199509	9.675981	1	Nord-ovest	Lombardia	Lodi	0	LO	915	5872	8	1	1	0	0	0	6	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76088	Terranova di Pollino	39.98333333	16.3	4	Sud	Basilicata	Potenza	0	PZ	1116	12471	10	2	2	0	0	0	4	1,087	7	1	Monumenti e luoghi d'interesse	2,869	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0
80094	Terranova Sappo Minulio	38.31666667	16	4	Sud	Calabria	Reggio Calabria	0	RC	483	38032	11	20	3	0	0	0	12	1,644	13	1	Luoghi d'interesse e testimonianze culturali e monumentali	3,803	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51039	Terranuova Bracciolini	43.55305556	11.58944444	3	Centro	Toscana	Arezzo	0	AR	12259	10287	9	2	3	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	1,455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82071	Terrasini	38.15	13.08333333	5	Isole	Sicilia	Palermo	0	PA	12676	19246	11	9	2	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	6,794	5	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
28090	Terrassa Padovana	45.25	11.9	2	Nord-est	Veneto	Padova	0	PD	2669	3647	8	1	4	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78147	Terravecchia	39.46594	16.94623	4	Sud	Calabria	Cosenza	0	CS	675	9052	7	1	2	0	0	0	5	0	0	1	Monumenti e Luoghi di Interesse	2,666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23085	Terrazzo (Italia)	45.173833	11.398611	2	Nord-est	Veneto	Verona	0	VR	2150	27958	9	6	4	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	15,056	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
22251	Terre d'Adige	46.15161	11.09722	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	3055	3554	8	1	1	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	473	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
38028	Terre del Reno	44.82722222	11.46111111	2	Nord-est	Emilia-Romagna	Ferrara	0	FE	9950	3200	9	0	2	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse	540	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
41070	Terre Roveresche	43.68886944	12.9655	3	Centro	Marche	Pesaro e Urbino	0	PU	5196	13721	10	9	3	0	0	0	21	0	0	1	Musei	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50036	Terricciola	43.52555556	10.68083333	3	Centro	Toscana	Pisa	0	PI	4498	15199	8	2	2	0	0	0	32	0	0	1	Monumenti e luoghi d'interesse	4,932	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6171	Terruggia	45.08333333	8.444166667	1	Nord-ovest	Piemonte	Alessandria	0	AL	922	2969	7	2	2	0	0	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91089	Tertenia	39.6963567	9.5788765	5	Isole	Sardegna	Nuoro	0	NU	3907	12474	8	4	3	0	0	0	10	473	2	1	Monumenti e luoghi d'interesse	602	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63082	Terzigno	40.8	14.5	4	Sud	Campania	Napoli	0	NA	17824	7456	10	2	3	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6172	Terzo (Italia)	44.67138889	8.422777778	1	Nord-ovest	Piemonte	Alessandria	0	AL	854	4618	4	1	3	0	0	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30120	Terzo di Aquileia	45.8	13.33333333	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	2791	6096	11	2	2	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22195	Terzolas	46.361309	10.926108	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	642	2153	8	1	2	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	301	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8060	Terzorio	43.85290278	7.898102778	1	Nord-ovest	Liguria	Imperia	0	IM	232	9706	7	4	2	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22196	Tesero	46.289338	11.51134	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	2999	13371	7	7	3	0	0	0	12	1,560	7	1	Monumenti e luoghi di interesse	1,171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21099	Tesimo	46.56542	11.16937	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	1994	7248	9	2	1	0	0	0	9	336	2	1	Monumenti e luoghi d'interesse	663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56051	Tessennano	42.47916667	11.79111111	3	Centro	Lazio	Viterbo	0	VT	306	7730	7	1	2	0	0	0	16	173	1	1	Monumenti e luoghi d'interesse	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9060	Testico	44.00523333	8.030316667	1	Nord-ovest	Liguria	Savona	0	SV	172	14608	9	5	3	0	0	0	31	0	0	1	Monumenti e luoghi d'interesse	1,498	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91090	Teti (Italia)	40.0951448	9.1189957	5	Isole	Sardegna	Nuoro	0	NU	641	19607	8	5	2	0	0	0	15	537	3	2	Monumenti e luoghi d'interesse|Il Museo Archeologico Comprensoriale di Teti	6,583	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111089	Teulada	38.9679512	8.7723255	5	Isole	Sardegna	Sud Sardegna	0	SU	3448	19495	9	14	1	0	0	0	10	393	3	2	Monumenti e luoghi d'interesse|Arte	4,533	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
61092	Teverola	41	14.21666667	4	Sud	Campania	Caserta	0	CE	14637	16732	10	3	2	0	0	0	11	325	1	1	Monumenti e luoghi d'interesse	914	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
24104	Tezze sul Brenta	45.68333333	11.7	2	Nord-est	Veneto	Vicenza	0	VI	12840	9956	7	1	5	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	1,954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24105	Thiene	45.70722222	11.47861111	2	Nord-est	Veneto	Vicenza	0	VI	24268	58985	11	6	5	0	0	0	74	2,273	12	2	Monumenti e luoghi d'interesse|Arte	23,331	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90071	Thiesi	40.525	8.716388889	5	Isole	Sardegna	Sassari	0	SS	2866	12596	9	2	1	0	0	0	9	1,389	10	2	Monumenti e luoghi d'interesse|Musei	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91091	Tiana	40.0680553	9.147191	5	Isole	Sardegna	Nuoro	0	NU	466	24807	7	3	3	0	0	0	9	473	2	1	Monumenti e luoghi d'interesse	5,184	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
19104	Ticengo	45.36666667	9.833333333	1	Nord-ovest	Lombardia	Cremona	0	CR	420	4222	8	1	2	0	0	0	4	0	0	1	Monumenti e luoghi d'interesse	173	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
6173	Ticineto	45.09722222	8.552777778	1	Nord-ovest	Piemonte	Alessandria	0	AL	1341	3180	4	1	3	0	0	0	8	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75086	Tiggiano	39.9	18.36666667	4	Sud	Puglia	Lecce	0	LE	2865	23780	9	9	2	0	0	0	25	318	3	1	Monumenti e luoghi d'interesse	7,792	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10061	Tiglieto	44.52496389	8.619811111	1	Nord-ovest	Liguria	Genova	0	GE	513	15533	9	8	2	0	1	0	8	0	0	1	Monumenti e luoghi d'interesse	2,840	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5108	Tigliole	44.88722222	8.077777778	1	Nord-ovest	Piemonte	Asti	0	AT	1713	7178	9	0	0	0	0	0	8	94	1	1	Monumenti e luoghi d'interesse	1,000	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
17185	Tignale	45.73333333	10.71666667	1	Nord-ovest	Lombardia	Brescia	0	BS	1211	14023	10	6	4	0	0	0	2	0	0	1	Monumenti e luoghi d'interesse	843	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0
95088	Tinnura	40.2690644	8.5481787	5	Isole	Sardegna	Oristano	0	OR	241	5635	8	11	1	0	0	0	3	473	2	1	Monumenti e luoghi di interesse	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66100	Tione degli Abruzzi	42.205	13.63666667	4	Sud	Abruzzo	L'Aquila	0	AQ	285	19513	8	3	2	0	0	0	14	0	0	1	Monumenti e luoghi d'interesse	9,165	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22199	Tione di Trento	46.03333333	10.73333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	3660	6659	8	1	4	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14066	Tirano	46.21638889	10.16888889	1	Nord-ovest	Lombardia	Sondrio	0	SO	8986	38505	11	18	2	0	0	0	21	710	6	1	Monumenti e luoghi d'interesse	13,796	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21100	Tires	46.46832	11.52768	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	1010	7631	10	3	1	0	0	0	5	863	7	1	Monumenti e luoghi d'interesse	1,301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79147	Tiriolo	38.95	16.5	4	Sud	Calabria	Catanzaro	0	CZ	3746	14234	10	3	2	0	0	0	6	0	0	1	Monumenti e luoghi d'interesse	1,031	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
21101	Tirolo (comune)	46.69102	11.15427	2	Nord-est	Trentino-Alto Adige/Südtirol	Bolzano/Bozen	0	BZ	2443	10715	9	1	1	0	0	0	3	607	3	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90072	Tissi	40.67777778	8.5625	5	Isole	Sardegna	Sassari	0	SS	2387	16446	9	13	1	0	0	0	6	740	8	1	Monumenti e luoghi d'interesse	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76089	Tito (Italia)	40.58333333	15.68333333	4	Sud	Basilicata	Potenza	0	PZ	7283	57782	8	2	3	0	0	0	21	120	1	2	Monumenti e luoghi d'interesse|La Chiesa	19,361	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58104	Tivoli	41.96666667	12.8	3	Centro	Lazio	Roma	0	RM	56750	49272	15	16	3	0	0	0	30	798	5	1	Monumenti e luoghi d'interesse	10,840	2	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
34039	Tizzano Val Parma	44.51666667	10.2	2	Nord-est	Emilia-Romagna	Parma	0	PR	2117	50682	13	2	2	0	0	0	44	0	0	1	Piano di Castello	683	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1
35041	Toano	44.38333333	10.56666667	2	Nord-est	Emilia-Romagna	Reggio nell'Emilia	0	RE	4329	8962	9	1	3	0	0	0	7	0	0	1	Luoghi d'interesse	787	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
62075	Tocco Caudio	41.13333333	14.63333333	4	Sud	Campania	Benevento	0	BN	1464	46023	8	14	1	0	0	0	68	6,264	23	1	Monumenti e luoghi d'interesse	6,654	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68042	Tocco da Casauria	42.21666667	13.91666667	4	Sud	Abruzzo	Pescara	0	PE	2488	28743	8	17	2	0	0	0	33	581	4	1	Monumenti e luoghi d'interesse	13,614	14	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
103065	Toceno	46.14361111	8.467222222	1	Nord-ovest	Piemonte	Verbano-Cusio-Ossola	0	VB	724	4529	9	4	1	0	0	0	9	0	0	1	Monumenti e luoghi d'interesse	1,234	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54052	Todi	42.78333333	12.41666667	3	Centro	Umbria	Perugia	0	PG	16296	30196	11	16	2	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	11,854	11	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
57068	Toffia	42.21666667	12.75	3	Centro	Lazio	Rieti	0	RI	1063	10352	7	4	3	0	0	0	5	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9061	Toirano	44.12704167	8.207108333	1	Nord-ovest	Liguria	Savona	0	SV	2695	21348	9	11	3	0	0	0	24	0	0	1	Monumenti e luoghi d'interesse	8,195	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
43053	Tolentino	43.20861111	13.2841	3	Centro	Marche	Macerata	0	MC	18858	39796	15	5	4	0	0	0	53	903	9	1	Monumenti e luoghi d'interesse	1,984	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58105	Tolfa	42.15	11.93333333	3	Centro	Lazio	Roma	0	RM	4923	23927	14	5	1	0	0	0	12	0	0	1	Monumenti e luoghi d'interesse	2,876	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
96068	Tollegno	45.58333333	8.05	1	Nord-ovest	Piemonte	Biella	0	BI	2457	8534	8	4	2	0	0	0	8	0	0	1	Monumenti e luoghi d'interesse	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69090	Tollo	42.34542	14.3236	4	Sud	Abruzzo	Chieti	0	CH	4031	24459	8	0	3	0	0	0	25	0	0	1	Monumenti e luoghi d'interesse	5,161	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
30121	Tolmezzo	46.4	13.01666667	2	Nord-est	Friuli-Venezia Giulia	Udine	0	UD	10090	32973	17	24	2	0	0	0	13	0	0	1	Monumenti e luoghi d'interesse	5,083	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76090	Tolve	40.7	16.01666667	4	Sud	Basilicata	Potenza	0	PZ	3140	28620	12	2	4	0	0	0	5	0	0	1	Monumenti e luoghi d'interesse	15,007	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28091	Tombolo (Italia)	45.64694444	11.82805556	2	Nord-est	Veneto	Padova	0	PD	8343	2769	9	1	3	0	0	0	1	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
22200	Ton	46.26666667	11.08333333	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	1310	7297	10	1	3	0	0	0	3	0	0	1	Monumenti e luoghi d'interesse	201	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
91093	Tonara	40.0236709	9.171524	5	Isole	Sardegna	Nuoro	0	NU	1888	27075	9	5	3	0	0	0	16	335	3	1	Monumenti e luoghi d'interesse	3,520	1	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0
5109	Tonco	45.02527778	8.191111111	1	Nord-ovest	Piemonte	Asti	0	AT	796	4235	9	0	2	0	0	0	9	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
5110	Tonengo	45.11861111	8.003333333	1	Nord-ovest	Piemonte	Asti	0	AT	246	4928	9	2	2	0	0	0	10	0	0	1	Monumenti e luoghi di interesse	628	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24106	Tonezza del Cimone	45.85	11.35	2	Nord-est	Veneto	Vicenza	0	VI	519	28509	7	5	4	0	0	0	30	2,163	17	2	Monumenti e luoghi d'interesse|Musei	2,957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61093	Tora e Piccilli	41.33333333	14.01666667	4	Sud	Campania	Caserta	0	CE	839	3718	10	1	3	0	0	0	0	0	0	1	Monumenti e luoghi di interesse	238	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
78148	Torano Castello	39.5	16.15	4	Sud	Calabria	Cosenza	0	CS	4543	4953	8	0	3	0	0	0	1	0	0	1	Monumenti e luoghi d'interesse	70	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
67042	Torano Nuovo	42.81666667	13.78333333	4	Sud	Abruzzo	Teramo	0	TE	1552	6099	9	2	2	0	0	0	7	0	0	1	Monumenti e luoghi d'interesse	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17186	Torbole Casaglia	45.51666667	10.11666667	1	Nord-ovest	Lombardia	Brescia	0	BS	6517	7201	7	0	3	0	0	0	4	0	0	1	Luoghi di interesse	88	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
22202	Torcegno	46.06666667	11.45	2	Nord-est	Trentino-Alto Adige/Südtirol	Trento	0	TN	676	4371	9	1	3	0	0	0	4	0	0	1	Monumenti e luoghi d'interesse	210	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0
65147	Torchiara	40.31666667	15.05	4	Sud	Campania	Salerno	0	SA	1850	17195	8	5	1	1	0	0	13	0	0	1	Monumenti e luoghi d'interesse	4,014	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
74018	Torchiarolo	40.48333333	18.05	4	Sud	Puglia	Brindisi	0	BR	5318	8312	8	4	2	0	0	0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64109	Torella dei Lombardi	40.93333333	15.11666667	4	Sud	Campania	Avellino	0	AV	2022	5470	11	1	3	0	0	0	2	0	0	0		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
70079	Torella del Sannio	41.63333333	14.51666667	4	Sud	Molise	Campobasso	0	CB	727	6512	9	4	3	0	0	0	2	0	0	1	Monumenti	1,226	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0
54053	Torgiano	43.02555556	12.43416667	3	Centro	Umbria	Perugia	0	PG	6655	4661	9	1	2	0	0	0	13	0	0	1	Musei	256	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
7067	Torgnon	45.8	7.566666667	1	Nord-ovest	Valle d'Aosta/Vallée d'Aoste	Valle d'Aosta/Vallée d'Aoste	0	AO	559	13176	10	10	2	0	0	0	19	1,056	9	2	Monumenti e luoghi d'interesse|Musei	1,341	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1272	Torino	45.06666667	7.7	1	Nord-ovest	Piemonte	Torino	1	TO	870952	201779	82	67	7	0	0	1	181	3,134	19	1	Monumenti e luoghi d'interesse	34,206	15	0	3	0	0	0	0	0	1	1	0	0	0	0	1	0	0
69091	Torino di Sangro	42.18333333	14.53333333	4	Sud	Abruzzo	Chieti	0	CH	3006	18128	8	8	3	0	0	0	17	153	1	1	Monumenti e luoghi d'interesse	6,697	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
